Date,Open,High,Low,Close,Volume
2016-01-04,22.583227289087,22.833944071794622,22.006582036276882,22.733657836914062,4653200
2016-01-05,22.87781618725175,23.115996860876397,22.514277138508227,22.771263122558594,3092700
2016-01-06,22.34505071158382,22.514281803394482,21.517688611789488,21.78093910217285,4120900
2016-01-07,21.342188783016255,21.81855029345271,21.16041919637569,21.649316787719727,5974800
2016-01-08,21.549031812605616,21.643048838482585,20.15755783230601,20.39573860168457,9802300
2016-01-11,20.759267339401006,20.759267339401006,19.211097722019172,19.649850845336914,7834300
2016-01-12,19.881764625347138,20.01965909514516,19.06693866683941,19.78774642944336,6090000
2016-01-13,19.80028468777484,20.33932415704898,19.39913970348135,19.474353790283203,4734000
2016-01-14,19.549566633014702,20.326785540847915,19.085742503929055,20.12621307373047,5229900
2016-01-15,19.104546664358548,19.580906902405022,18.747276784700258,19.361530303955078,8660100
2016-01-19,19.718800556192306,19.88803403780897,18.42134625481047,18.697134017944336,5466900
2016-01-20,18.29598399303252,18.490288383678656,17.393406869392635,18.314786911010742,6750500
2016-01-21,18.458957805566964,18.47149269143183,17.18030619784189,17.274324417114258,10447100
2016-01-22,17.700535722478268,17.869769178089662,16.942120984784868,17.5062313079834,8349800
2016-01-25,17.30565706572739,17.35580017381636,16.515902216696645,16.5472412109375,6461800
2016-01-26,16.609923273565844,17.637857765292463,16.609923273565844,17.387142181396484,5956800
2016-01-27,17.174039833042706,17.49997080746484,16.75409063017366,16.90452003479004,4982500
2016-01-28,17.029877608298573,17.092556822594876,16.453230988684417,16.77289390563965,8695500
2016-01-29,18.189435677569517,18.89770744622047,17.581448960380367,18.20823860168457,12431000
2016-02-01,18.21450651120353,19.386603658076904,17.92618385211008,19.060672760009766,7997400
2016-02-02,18.621922828877402,19.29885690402713,17.71934645302424,17.93245506286621,6713400
2016-02-03,18.916511030733133,19.63731885874154,18.65952738070845,19.129619598388672,9232900
2016-02-04,19.160962363890743,21.07267061297873,19.15469432296343,20.176361083984375,11677300
2016-02-05,20.035708383219404,20.400110029946234,19.498695045083828,20.195533752441406,7819000
2016-02-08,19.76080641814413,20.003741635963028,18.980859139578055,19.409191131591797,4843100
2016-02-09,19.159869380103917,19.31330162472295,18.507782645315796,18.801860809326172,5722000
2016-02-10,19.00643487281931,19.66491591120194,18.961683959220952,19.300514221191406,5512100
2016-02-11,18.846616423779643,19.051192800907398,18.309602824133588,18.558931350708008,5989400
2016-02-12,18.865788369978375,19.134295062397218,18.226486837492647,19.10232925415039,4263000
2016-02-16,19.294121304614954,20.15717865577364,19.083151838275803,20.02931785583496,4966400
2016-02-17,20.14439270230717,20.713371931188245,20.086855463213904,20.4384708404541,5097300
2016-02-18,20.348971728456977,21.512501770465523,20.1635748816818,21.167278289794922,5550200
2016-02-19,20.738938090913862,20.924336096093743,19.831131205536217,20.035707473754883,4411600
2016-02-22,20.444867042167605,20.802876854057846,20.182753455937597,20.604692459106445,4554500
2016-02-23,20.483224888071913,20.4960112133694,19.600987952482907,19.652132034301758,4239100
2016-02-24,19.41558993824358,19.978174804206795,18.686785292213823,19.86949348449707,4672600
2016-02-25,19.824745348420528,19.824745348420528,19.051189677438895,19.767208099365234,3040400
2016-02-26,20.022924064623393,20.54075919066673,19.888671326340916,20.25946617126465,3485600
2016-02-29,20.227501817605933,20.4512576168762,19.97817458893475,20.048498153686523,3555800
2016-03-01,20.329790369720467,21.64675254220805,20.233895373700953,21.24399185180664,6653800
2016-03-02,21.275952766866357,21.851325082283008,20.981874667316358,21.691499710083008,4881000
2016-03-03,21.57003897412223,22.420308909545614,21.53807194028745,22.21573257446289,4239200
2016-03-04,22.32441193384492,22.797496217008515,22.004761116198285,22.075084686279297,5198400
2016-03-07,21.883299242050267,23.16190277898859,21.589221013852704,22.68242645263672,5139400
2016-03-08,22.528986184252457,22.624879947076696,21.81936112114122,21.889684677124023,5744100
2016-03-09,21.96639675119365,22.452264747831872,21.672318689051007,21.870500564575195,4585900
2016-03-10,21.947223502390063,22.522593437298575,21.717074552929905,22.343589782714844,4281500
2016-03-11,22.79749809054811,23.129935260869967,22.535384496086586,23.1235408782959,3333100
2016-03-14,22.823065979928465,23.008464016003334,22.02393903692496,22.605703353881836,6751600
2016-03-15,22.599305820052898,22.695202015332615,21.67871258808214,22.13261604309082,3614500
2016-03-16,21.908869523638682,22.34359487418228,21.60839694462525,22.049516677856445,4212700
2016-03-17,22.170981320374995,22.727173070600692,22.02394223416555,22.330806732177734,4231600
2016-03-18,22.48423406761022,23.647765118006642,22.349981329052042,23.379257202148438,11672900
2016-03-21,23.245011931380326,23.622200059988806,23.05322189486168,23.36008644104004,2886800
2016-03-22,23.213037763617503,23.941841065230037,23.07878259852444,23.67972755432129,4086200
2016-03-23,23.4751522781429,23.52629513090732,22.215727520333818,22.247692108154297,4559800
2016-03-24,22.113442417041774,22.18376598316257,20.71337279254059,21.24399185180664,8570000
2016-03-28,21.51889424421032,21.72986496717684,21.25678065548189,21.44217872619629,3924600
2016-03-29,21.231206563264134,21.691504517614202,20.76451666565573,21.608394622802734,3537100
2016-03-30,21.755438328456854,22.100661867583533,21.448573773258484,21.844940185546875,3719900
2016-03-31,21.723474145723912,22.139021277340564,21.66593688809611,22.02394676208496,2741200
2016-04-01,21.67232779146106,21.812972501833432,21.314317974961014,21.53807258605957,4555700
2016-04-04,21.525281939640927,21.633964470891545,21.24399013661074,21.448566436767578,2313200
2016-04-05,21.269561720302338,21.352671600192256,20.87319546341017,21.007448196411133,3464300
2016-04-06,21.007449345433255,21.557249069213867,20.46404156411298,21.557249069213867,3526000
2016-04-07,21.288744726886154,21.480534736566838,20.873200112368387,21.167278289794922,3183000
2016-04-08,21.346280010143595,21.812969884977324,21.148098075158156,21.24399185180664,2972900
2016-04-11,21.9600075094239,22.88060331238133,21.870505681634572,22.362768173217773,7545200
2016-04-12,22.3371952434291,22.490628688230828,21.755430931406586,22.401126861572266,4681500
2016-04-13,22.202940413374673,22.458661984391327,21.640354420383023,21.691499710083008,7300200
2016-04-14,18.968080508210164,19.08315500336679,17.216394086996694,17.33146858215332,48458900
2016-04-15,17.24195950074269,17.337855692811672,16.327759460357303,16.359724044799805,19415600
2016-04-18,16.308583727663727,16.79445308299718,16.07204160254403,16.4811954498291,10781300
2016-04-19,16.519552083718573,16.69855695597877,16.09761315994969,16.19350814819336,8957100
2016-04-20,16.25744305284411,16.62823800436387,16.123189056595415,16.41087532043457,8669500
2016-04-21,16.455617938130487,16.596263807571198,16.129574076845945,16.257434844970703,8587500
2016-04-22,16.289408622111676,16.455627226750124,15.988937232594875,16.18712043762207,7220700
2016-04-25,16.193513042064275,16.86477938200549,16.148762115317698,16.80724334716797,7857800
2016-04-26,16.967058963446846,17.325067389610247,16.90312858250359,17.261137008666992,7447600
2016-04-27,17.2611396763814,17.510466859286037,16.941488941633597,17.47850227355957,7210200
2016-04-28,17.350642527400957,17.638328693591447,17.12688797522042,17.19721031188965,7380400
2016-04-29,16.730523753078863,16.762488346920613,13.81530865347769,13.917596817016602,24443200
2016-05-02,13.514838372714204,13.527624700143745,12.920287560324867,13.092899322509766,18806300
2016-05-03,13.028963959615481,13.08650119183897,12.338518392304458,12.428021430969238,13705500
2016-05-04,12.664560152434703,13.092892131087629,12.626202410585813,12.881922721862793,11708700
2016-05-05,12.913887987351464,13.054533847878684,12.722096847319166,12.792420387268066,7901700
