Date,Open,High,Low,Close,Volume
2016-01-04,134.09317778033105,134.33651779638834,132.4653628986345,133.8666229248047,2640800
2016-01-05,134.39523114941136,135.284652505056,133.7910934732519,134.19384765625,2127700
2016-01-06,132.87645135143362,134.08472625427518,132.2639277254975,132.95196533203125,2033400
2016-01-07,129.9313145199225,131.78567088749114,128.84050987841744,129.90614318847656,3826000
2016-01-08,130.292133371448,130.30891852958794,127.38052939539736,127.63225555419922,3156200
2016-01-11,127.79165151975882,130.86268174416645,127.64061073982144,129.8222198486328,2164500
2016-01-12,130.65290920819876,131.25703390447467,130.00681522603978,130.9465789794922,2215600
2016-01-13,130.87108254062758,130.91303902881546,127.43925434201437,127.640625,2157500
2016-01-14,127.5063956536283,129.35236609930968,126.97777201383823,128.53005981445312,2281500
2016-01-15,125.2660267551673,127.13718107521808,124.3933907268689,126.18901824951172,2975400
2016-01-19,127.36371091752314,127.53992302358272,125.50935473289525,126.25613403320312,2242600
2016-01-20,124.5695743558358,125.86174934902536,121.59084372724504,124.87164306640624,3796800
2016-01-21,124.99754485954486,126.90225693951535,124.27593672374044,126.18064880371094,2211800
2016-01-22,127.69096056008372,128.97476244992768,127.24624997734456,128.95797729492188,2544100
2016-01-25,129.27687272014506,129.62088528659635,126.32331185383252,126.51629638671876,1820600
2016-01-26,126.51623175642216,127.30496744876444,124.43532104704131,124.60313415527344,2828600
2016-01-27,125.26602216370864,125.51774827142334,123.10959710170432,123.95706176757812,2189500
2016-01-28,124.64512514406056,125.83661518671548,124.02420238803352,125.51776123046876,2076100
2016-01-29,125.4422108685555,127.22105283865946,123.2690010574086,126.801513671875,3221300
2016-02-01,126.56653551958225,127.69929605790468,126.02113988457695,126.91056060791016,2142000
2016-02-02,125.85336549774355,126.52461793067197,124.27589411305902,124.60313415527344,1931400
2016-02-03,125.25765114627352,125.8450035998062,122.04397860362364,123.09282684326172,2546900
2016-02-04,121.66636803330522,121.78383849720456,118.97292073510695,120.22315216064452,5340500
2016-02-05,120.21477878405256,121.83419412330709,119.48477179187744,120.81891632080078,4079300
2016-02-08,119.77010269740646,123.80606934583592,118.83032581222692,123.36135864257812,3782000
2016-02-09,122.70685451610052,125.62684435072718,122.69845553628548,124.13328552246094,3228300
2016-02-10,125.67293468970924,126.34601987791086,124.16691797486166,124.5623550415039,2189600
2016-02-11,123.7883805250862,124.84848162136468,121.79436342093764,123.384521484375,2198100
2016-02-12,124.5034639907132,125.58881699150736,123.67894130996272,125.06716918945312,1951800
2016-02-16,125.65610724885816,126.74144724275318,124.26786674732828,125.45417785644533,2186400
2016-02-17,125.99271559927271,127.86893074109192,125.28598157787518,126.96868896484376,2174600
2016-02-18,125.47102803711444,126.06838172080955,123.52750387061462,125.06716918945312,2894300
