Date,Open,High,Low,Close,Volume
2016-01-04,56.884296777906876,57.84588768290406,56.85921285176961,57.4361686706543,2185300
2016-01-05,57.17695406102444,57.73718939724891,57.16859700514298,57.47797393798828,2099800
2016-01-06,56.61670437029527,57.059870588133094,55.26211542002996,55.67184066772461,1525300
2016-01-07,54.701894265804576,55.73874310827789,54.69353721182291,55.13670349121094,1789600
2016-01-08,55.30395282473989,55.4460993442803,54.09987317820294,54.5514030456543,1676700
2016-01-11,54.98620185525591,54.98620185525591,54.20856829618291,54.77716064453125,1244400
2016-01-12,55.11999839467276,55.571528285809976,54.47615411511212,54.97785186767578,744800
2016-01-13,55.02801216541439,55.43773757552315,54.07478465273615,54.16676330566406,1245000
2016-01-14,54.37579770623742,56.14010600244241,54.19184042349659,55.73875045776367,2485200
2016-01-15,53.6065156010715,54.5012115110334,53.213517199413765,53.974430084228516,1750700
2016-01-19,54.76880612548338,54.76880612548338,53.57308995031461,53.78213119506836,921000
2016-01-20,53.69014387928037,54.827328577719996,53.49782634788481,54.400882720947266,2970900
2016-01-21,54.60156369146215,54.618284180420474,53.80720330817246,54.04132843017578,981100
2016-01-22,54.88586139912045,55.07818212561913,54.074780456836265,54.425968170166016,995300
2016-01-25,54.367436608991326,54.568120769389516,53.982801537375586,54.05805969238281,1251600
2016-01-26,54.04970240237821,54.609931393460656,53.89919245468403,54.4677848815918,1074500
2016-01-27,54.53467456776414,54.68518450154414,53.773761463811994,53.87410354614258,1578000
2016-01-28,53.83228606026049,55.47116825806268,53.83228606026049,54.72698211669922,1255100
2016-01-29,55.42099892997732,56.01467514038086,55.195237253120524,56.01467514038086,2401300
2016-02-01,55.52135045104907,56.53310921114897,55.47953965441549,56.123390197753906,2142300
2016-02-02,55.446083062305455,55.83908151927966,55.07817490679349,55.32066345214844,3585600
2016-02-03,55.68020804538028,56.014675223699285,54.85240672309963,55.85580825805664,1596900
2016-02-04,55.86416769436521,56.115019683658,55.46281216681405,55.922698974609375,1663800
2016-02-05,55.5965986180903,55.9812336802919,54.442693431485495,54.77716064453125,1642900
2016-02-08,54.01625744694758,54.400892579442036,53.16337195827425,53.631622314453125,1386700
2016-02-09,53.20516166328834,53.865729363392546,52.99612048471625,53.48109436035156,2138900
2016-02-10,53.673423282519444,54.00788411598066,53.338956069626754,53.62324905395508,2675000
2016-02-11,52.72123425971093,53.412494179296026,52.544204986210254,53.00785446166992,2006900
2016-02-12,53.35349750002478,54.011036800376225,53.016296044782734,53.77499771118164,1046700
2016-02-16,54.154332257522704,55.06477403745082,54.086897128017156,54.57583236694336,2073200
2016-02-17,54.71071553587739,55.334533897510376,54.60955319416072,55.2755241394043,2394900
2016-02-18,55.26710094954578,55.37669511138068,54.643282490692926,54.66857147216797,3407300
2016-02-19,55.29238473844602,56.20282657554069,55.29238473844602,55.37668991088867,7484900
2016-02-22,55.62957211177276,56.278685759111674,55.376675952933475,55.75602340698242,4919800
2016-02-23,55.435708635551656,55.80662444162638,55.06478639789422,55.36826705932617,1319300
2016-02-24,54.89618562141625,55.94993606878354,54.89618562141625,55.92464065551758,913600
2016-02-25,55.8909178862363,56.86879480974432,55.798187346302605,56.8603630065918,978500
2016-02-26,57.00368393199746,57.49261922940837,56.868800793689594,57.29873275756836,1843600
2016-02-29,57.222862676667006,57.678083647273915,57.04583337113916,57.10484313964844,1703200
2016-03-01,57.50946464326869,58.234445203356884,57.113253589315846,58.150146484375,2218000
2016-03-02,58.08272834555617,58.08272834555617,57.383036476008726,57.67808532714844,1356900
2016-03-03,57.62751408474364,57.92256297030491,57.391474976294624,57.91413116455078,1433000
2016-03-04,58.200739247170674,58.200739247170674,57.349307176047766,57.58534622192383,2459900
2016-03-07,57.399884812602735,58.09957657437592,57.3577386584075,58.032135009765625,610700
2016-03-08,57.67808619434027,58.023719447716665,57.0795566782915,57.09642028808594,1703300
2016-03-09,57.273454958980565,57.62751361879132,57.147003600024355,57.374610900878906,1296600
2016-03-10,57.43362114189861,58.31034242441163,57.43362114189861,57.91413116455078,1868600
2016-03-11,58.167028351984676,58.5126616076127,57.97313542758167,58.35248947143555,1443900
2016-03-14,58.141732028613504,58.68968351283788,58.141732028613504,58.63909912109375,1248700
2016-03-15,58.360917306113855,58.95944678534398,58.360917306113855,58.740264892578125,1218300
2016-03-16,58.52107398677215,59.22919751911571,58.26817777860619,59.13646697998047,895800
2016-03-17,59.40621963316871,59.81928789215328,59.13645985136116,59.734989166259766,760400
2016-03-18,59.92046961840106,60.1312197171448,59.57483636930167,60.00476837158203,1490500
2016-03-21,59.85302270585259,60.12278255092554,59.65912980240232,60.07220458984375,360700
2016-03-22,60.097498088579776,60.333537166816534,59.84459540099324,60.22394943237305,497100
2016-03-23,60.33353730600694,60.33353730600694,59.81930655655516,59.85302734375,514900
2016-03-24,59.77715208330117,59.77715208330117,59.10274929635582,59.68442153930664,886200
2016-03-28,59.81928789215328,60.08061587189732,59.72655736419626,59.734989166259766,632100
2016-03-29,59.819302346920196,61.033224874177286,59.65070485439319,60.99950408935547,966300
2016-03-30,61.13436622882904,61.69918120052227,61.03321033005096,61.168087005615234,1220500
2016-03-31,61.28613371889188,61.51374745536142,60.6285943585726,61.37886428833008,954000
2016-04-01,61.319819490650666,61.75818310156787,61.02477077075239,61.581153869628906,884700
2016-04-04,61.67391694655235,61.73292672168593,61.16811152359811,61.39572525024414,861500
2016-04-05,61.125942632607874,61.49685832486152,60.923617966017815,61.0079231262207,677400
2016-04-06,60.27453216465354,61.38729250119921,60.27453216465354,61.31985092163086,1129200
2016-04-07,61.10909515012883,61.277699083436055,60.527429267070595,60.78875732421875,1232900
2016-04-08,61.066944013202345,61.30298306901157,60.603291273875726,60.75503158569336,608300
2016-04-11,61.05854509584098,61.28615247036722,60.82250591289959,60.83936309814453,2264000
2016-04-12,60.88149665470862,61.041668806541054,60.43470742231641,60.822486877441406,1199100
2016-04-13,60.88147533677962,61.4631475315836,60.85618635988921,61.454715728759766,553500
2016-04-14,61.016354542860896,61.286114360129744,60.637007010682666,61.10908508300781,521600
2016-04-15,61.159670613494924,61.21868037363843,60.59485555888545,61.14280700683594,493900
2016-04-18,61.142793656442045,61.4378423927363,60.91518646889507,61.32825469970703,529800
2016-04-19,61.446289601745555,61.76662739124902,61.252403139955625,61.64018249511719,657200
