Date,Open,High,Low,Close,Volume
2016-01-04,528.1916971547134,529.3339438404655,503.697171528629,513.083740234375,1025800
2016-01-05,515.8947814564995,518.2787008583686,500.677576796834,505.5645751953125,889300
2016-01-06,495.65152728887716,521.149255214525,492.6716583873408,515.9940795898438,887600
2016-01-07,507.0743460464579,511.89177640606715,498.5419919317128,498.5916442871094,931000
2016-01-08,501.63112598884936,507.8789263482589,487.69527347135556,488.3806457519531,793100
2016-01-11,491.7280286840975,495.35356015371224,466.64746504318714,477.5935363769531,863000
2016-01-12,482.73876554092755,483.72211258545383,449.6324351430033,471.792724609375,1717700
2016-01-13,471.66357856878244,471.66357856878244,448.361012746591,456.4861145019531,1396900
2016-01-14,458.7508127482705,483.25525046821616,450.11912360656663,475.86517333984375,1193300
2016-01-15,461.472424049419,473.0442421383766,452.940069793261,459.84344482421875,1350700
2016-01-19,467.04480163868175,471.25634001927136,438.91483171149684,444.02032470703125,1219300
2016-01-20,435.5872731480065,465.6740226575938,429.1507458332028,458.8501281738281,1229400
2016-01-21,459.05872399253525,466.8262559196224,448.97684064103106,458.4726867675781,889900
2016-01-22,466.2799273988992,481.31834642034306,461.1148396915434,479.7489318847656,820500
2016-01-25,465.3859946118331,479.03378458865717,461.9889306995995,469.9451904296875,920200
2016-01-26,471.2165968272233,471.2165968272233,453.1883960127806,460.4493408203125,608200
2016-01-27,457.53898924015397,460.1314605230208,428.6144011947317,431.2466125488281,1225800
2016-01-28,433.0742667208927,433.76958156780955,397.31584102834194,412.3244323730469,2297300
2016-01-29,412.43374124784214,426.03187936258126,402.34191448338856,417.27105712890625,1148200
2016-02-01,414.3905173364802,417.94648099586135,405.6793778960734,415.4632568359375,1000200
2016-02-02,409.9107827824038,412.840999498657,399.53092368962035,407.1395263671875,887500
2016-02-03,410.2782682335693,419.6549247357893,389.7171911460372,418.18487548828125,1248400
2016-02-04,414.37066427131214,434.59402736819635,405.38137458532543,409.8213806152344,1284700
2016-02-05,413.307845019983,417.7081110604165,390.4323847299967,393.9486083984375,1432700
2016-02-08,378.1453697030971,390.99853978522344,374.082788490161,387.9093933105469,1225600
2016-02-09,354.6043818829138,385.396359021206,347.9096197793916,363.5141906738281,2112300
2016-02-10,367.5370330595951,375.65222300728084,360.5641504835119,365.01409912109375,1232400
2016-02-11,355.89565377869303,373.4570370541478,354.61433201189766,364.7756652832031,941800
2016-02-12,368.86801554471083,376.49650279809634,362.67984066578686,376.4667053222656,728200
2016-02-16,383.807146342733,391.3065020062392,379.65520253847166,389.1311950683594,1094000
2016-02-17,391.08792718723333,396.074230092977,382.41649802080536,394.59423828125,842300
2016-02-18,392.99502402400793,402.2822878429406,383.4197280463987,384.7010498046875,729500
2016-02-19,383.8567699126119,393.58105306537936,377.4698948822035,392.32952880859375,604800
2016-02-22,396.37219768012454,402.98750996896376,391.74349487864373,393.13409423828125,773800
2016-02-23,389.36954324612276,397.00794308839806,383.48925517375585,384.2342224121094,617500
2016-02-24,381.1152854694904,392.10106591728567,374.76815043496373,390.98858642578125,713700
2016-02-25,393.7002523971502,400.10698246002613,387.86964727903535,391.3461608886719,671900
2016-02-26,394.2565463448477,395.92526570348684,385.0388194854383,391.5845947265625,594500
2016-02-29,393.5810855871164,394.45518533887144,380.489535129789,381.4430847167969,794000
2016-03-01,385.2573068172004,407.45733642578125,381.4430782213252,407.45733642578125,921000
2016-03-02,407.2487626016623,416.1883695856012,402.5405792902155,405.0734558105469,781900
2016-03-03,403.5040492846977,406.69250044601995,392.5579783795487,399.2428283691406,780400
2016-03-04,401.8353421015682,411.07295463928483,393.29307480230716,401.1102600097656,791700
2016-03-07,399.0938432954559,408.4804119788677,396.9284488948787,405.540283203125,629200
2016-03-08,402.67963989302876,405.5502616874029,390.0251387656095,392.16070556640625,709100
2016-03-09,385.9227888384403,386.99552821811835,371.29162280924066,372.2352600097656,1593600
2016-03-10,374.3509680904127,378.0360638100636,371.12277707329537,375.0263977050781,1256200
2016-03-11,380.10216170248873,381.00602860397214,373.01005908867614,374.5893859863281,833200
2016-03-14,376.00979657404747,376.5561240862117,368.16281415761193,370.7652282714844,1077700
2016-03-15,367.4774328160255,369.78187209408134,356.759859248044,364.7558288574219,1037400
2016-03-16,364.5373238205332,378.4433797700903,357.58429584575464,365.9875183105469,1097200
2016-03-17,363.8519378130631,367.02053429601443,346.61835591820136,363.017578125,1498900
2016-03-18,365.1730581633784,367.92445985769297,354.3561182380095,362.0640563964844,1583500
2016-03-21,361.41832874118677,373.3974288547935,358.11068780750185,368.5501708984375,771800
2016-03-22,365.44118686142605,378.264559462622,364.7856120762521,375.7713928222656,724500
2016-03-23,376.3077738459926,381.7311266151019,362.68978181539893,362.92816162109375,694500
2016-03-24,361.02105554386196,372.86108176669194,357.9617366930341,368.3117980957031,1047500
2016-03-28,370.4771866716265,372.40417102858345,360.88200496064985,361.408447265625,475700
2016-03-29,361.4481870749338,367.15960259065986,354.94212164760387,364.9048156738281,663500
2016-03-30,367.23905515399525,371.48039109936303,356.7399761485299,357.26641845703125,699300
