Date,Open,High,Low,Close,Volume
2016-01-04,69.74580941936338,69.90659693904121,67.8163911839299,68.51545715332031,14904400
2016-01-05,69.68988077473098,69.80172854452996,68.99780169864223,69.3892822265625,9260800
2016-01-06,68.20785049272712,70.38194557652983,68.17289506904007,70.11630249023438,12540700
2016-01-07,68.55037951254128,69.20750296456472,67.13127702227612,67.28507232666016,12944600
2016-01-08,67.73947905946524,68.50145824360092,67.3969383008551,67.42489624023438,11976000
2016-01-11,67.96319776098846,67.96319776098846,65.91493415596793,67.45986938476562,12322500
2016-01-12,67.73949192127726,68.85100422663712,66.55806875384827,67.87930297851562,9830100
2016-01-13,67.98415857730178,68.52942912436421,64.39795244077233,64.69155883789062,12135700
2016-01-14,64.8173830654449,66.32736244884742,63.46818583237722,65.027099609375,16303200
2016-01-15,63.174572068771376,64.8593177081086,62.692215007385805,64.20219421386719,18108300
2016-01-19,65.1109836565743,65.16691019671208,62.11199094315333,62.846012115478516,14373700
2016-01-20,61.51779127561282,64.1952146077496,60.31539722914675,63.300411224365234,19676300
2016-01-21,63.174602365392204,63.33538457399481,62.01415013465659,62.12600326538086,12158300
2016-01-22,63.19555652697839,64.36299526485631,62.7131993637746,64.19522094726562,9160700
2016-01-25,63.985493089527,65.39061686875728,63.216521760967495,63.34235382080078,10188400
2016-01-26,63.419254585868316,64.89428395186975,63.09069278394631,64.46086120605469,6889200
2016-01-27,64.20221900597777,64.38397765970066,62.21687412213654,62.657283782958984,12520300
2016-01-28,62.9159214213319,63.069716749269176,60.72085525619689,61.18922805786133,14168300
2016-01-29,58.917268174541945,59.630318318469115,57.554091919165145,58.022464752197266,37029000
2016-02-01,57.547113700734585,59.085056788576,57.51915042033469,58.756500244140625,17943600
2016-02-02,58.84736026292764,58.875323535419334,57.246498913558106,57.819732666015625,16895600
2016-02-03,59.35769265729786,60.811745786802085,58.63066342582077,60.39230728149414,24497700
2016-02-04,60.13365326075926,61.13331782562822,59.8470389823158,60.59503936767578,14538700
2016-02-05,60.59503289858199,61.53177865184214,59.03611358268911,59.518470764160156,15732800
2016-02-08,58.85437077699993,60.57407257092015,58.62367770705379,59.60237121582031,19111300
2016-02-09,58.8613576721887,61.853364764731765,58.79145213578431,60.99351119995117,14322700
2016-02-10,62.00017823985209,62.811092196398164,61.19625110468599,61.37800979614258,13462300
2016-02-11,60.469206887065575,61.8323834060529,60.126666052400836,61.070404052734375,13013400
2016-02-12,61.97919681787929,62.832052894904045,60.595043730911904,62.52446746826172,11311700
2016-02-16,63.41923873586032,63.810713806209534,62.83901294698714,63.7198371887207,12278000
2016-02-17,63.677917535184996,63.96453714693774,61.979192324509626,62.468536376953125,22772800
2016-02-18,62.63630766771097,63.580045627711186,62.167934764122336,62.209877014160156,11427500
2016-02-19,61.65759454982356,62.20287029310483,60.90260762344987,61.12630844116211,12897800
2016-02-22,61.762481796071135,62.56640878570606,61.55276519015581,62.286781311035156,9749400
2016-02-23,62.28677350935188,62.496495422449115,61.44789652386255,61.762474060058594,8394500
2016-02-24,61.10535984982468,62.59436846664576,60.671937022338895,62.468536376953125,8338400
2016-02-25,62.91592933908257,63.25847012767396,62.60135182576692,63.02778244018555,9171500
2016-02-26,63.342356654803666,63.55906536009332,61.44089670267124,61.58769989013672,13349700
2016-02-29,61.42693405917927,62.31474557176117,60.99351119995117,60.99351119995117,12732500
2016-03-01,61.44789769652051,62.7201975044145,61.028459195771376,62.69922637939453,11746100
2016-03-02,62.63631797739485,62.69224454228383,61.489850064424715,62.07706832885742,10557200
2016-03-03,62.30775420931575,62.433586309821784,61.15429951036952,61.39897155761719,12374600
2016-03-04,61.72751878599227,62.28676828492707,60.713870068977144,60.96553421020508,21201900
2016-03-07,60.895640169055255,62.9439037786184,60.73485264106345,62.671268463134766,13100600
2016-03-08,62.67127235085849,63.195571887535856,61.7624843539041,61.97919845581055,11056800
2016-03-09,62.174935288495945,62.39164405413665,61.11934407499816,61.39897155761719,10428100
2016-03-10,61.72753008042746,62.846034616401894,61.39197605290995,61.9652099609375,10884500
2016-03-11,62.894969371568784,62.901961524990256,62.07706342511789,62.671268463134766,10581000
2016-03-14,63.219162583276244,64.06910845935282,62.75555281860457,63.54228210449219,11004900
2016-03-15,63.16297922745599,63.26834559151413,62.53781225564185,62.82581329345703,10265100
2016-03-16,62.488629787605596,63.837303978330105,62.453511245887,63.41584396362305,8860200
2016-03-17,63.071676609253046,63.47909043649503,62.383287543942224,62.889041900634766,10549300
2016-03-18,63.233204703341634,63.731938335344815,62.896038859884065,63.4088134765625,16824300
2016-03-21,63.21917233046517,65.33350392785876,63.21917233046517,65.09467315673828,9816900
2016-03-22,64.72235067840914,66.00078197060908,64.65913411036796,65.83219909667969,9830800
2016-03-23,63.893497263137476,64.77856700646525,63.19808800152867,63.27535629272461,13891900
2016-03-24,62.945199129262264,65.20001477707669,62.825786468588355,64.1463623046875,14396500
2016-03-28,64.67320191334869,66.24665509689616,64.58188727615581,64.94715118408203,9606800
2016-03-29,64.75749824487892,64.79261678691388,63.64764942079997,64.76451873779297,8664500
2016-03-30,64.9541608965597,65.726838272258,64.31494251757391,64.60294342041016,8125200
2016-03-31,64.55379385096545,65.15086267970314,64.30091675846276,64.52569580078125,13656300
2016-04-01,64.16040832706987,66.29581130358596,63.94968104913265,66.1131820678711,11423000
2016-04-04,66.27474753418952,66.73133139980852,65.85328756560052,66.19747924804688,8804800
2016-04-05,65.71281243757292,67.9184584473534,65.67768853533586,67.13172912597656,11808600
2016-04-06,67.0755152859837,68.48741110784694,67.0684947947171,68.44526672363281,11118800
2016-04-07,68.28372237850566,68.57874386433883,66.7945578856279,67.13172912597656,13333100
2016-04-08,67.58127289178618,68.45229081938291,67.1387407567746,67.49697875976562,9722900
2016-04-11,67.72173686677142,68.17129467835048,67.25110151099024,67.31432342529297,8796300
2016-04-12,67.43377620280067,68.41718651092252,67.08255861841108,68.30479431152344,9224800
2016-04-13,68.7262317425639,68.8175517143368,67.89033781079875,68.2696533203125,9299000
2016-04-14,68.1432257304753,69.37950756041792,68.06595744620961,68.97209930419922,8743400
2016-04-15,69.21095664667584,69.52705578094444,68.57174324213749,69.04237365722656,8910600
2016-04-18,68.95805698822755,70.05385946007945,68.91591259440224,69.68156433105469,8067800
2016-04-19,70.0749300893095,70.75629302306821,69.70966082047887,69.85015106201172,9811700
2016-04-20,69.7869257195145,70.91784665286755,69.7869257195145,70.3207778930664,8864100
2016-04-21,70.17326603506933,71.53598645519551,70.17326603506933,71.46574401855469,9038200
2016-04-22,71.3393173221274,71.9644842224909,70.59473772375185,71.5992202758789,10301900
2016-04-25,71.53598231351381,71.91529788039854,71.29715697093125,71.85208129882812,8292300
2016-04-26,71.66241852493407,72.42104963424019,70.95296301191352,71.17774200439453,9342600
2016-04-27,71.15666589552372,71.49383168611432,70.3488645935386,70.74925231933594,8585800
2016-04-28,70.53149815001909,70.7703234682378,67.99570747096087,68.13619232177734,15680300
2016-04-29,64.05505463720543,64.99631504228537,61.673800219940226,61.961795806884766,33629200
2016-05-02,62.30600236556715,62.83282878475455,60.936255819342115,62.5167350769043,13524000
2016-05-03,62.28492642622894,62.601025474253795,61.11186095614162,61.23127365112305,9881800
2016-05-04,60.87302181263988,61.10482129783291,59.99497803176857,60.12843704223633,12187800
2016-05-05,60.655268810667906,60.69039270874919,59.847467387188225,60.31107711791992,8035800
2016-05-06,60.177617544460276,60.29703023283078,59.03265018819548,59.482208251953125,9271300
2016-05-09,59.69995623364102,60.7325366636352,59.49624941637001,60.1776123046875,8469000
2016-05-10,60.69742823780867,60.74659848746953,59.62972373209394,60.535865783691406,6840000
2016-05-11,60.68336117473542,60.690387025524636,58.87107753019901,58.93429946899414,8445700
2016-05-12,59.0748056189891,59.2152958896332,57.38895988535093,58.133544921875,12095700
2016-05-13,58.063276946280524,58.9132226132765,57.88766820452548,58.09136962890625,8332900
2016-05-16,58.091372397466145,58.88512737788651,57.95088754102819,58.7305908203125,6508100
2016-05-17,58.65334552536852,58.821928490985584,57.91578634216562,58.133544921875,8379200
